8528750,25372,11
8528750,3438,1
8528750,4078,1
8528750,10893,1
8528750,14887,1
8528750,7552,1
8528750,15617,1
8528750,15672,15
8528750,24196,1
8528750,12285,1
8528750,26585,1
8528750,19973,1
8528750,3228,4
8528750,15315,11
8528750,16913,24
8528750,23007,1
8528750,27791,25
2874500,9479,1
2874500,2963,3
2874500,21869,1
2874500,11052,1
2874500,14265,1
2874500,5077,1
2874500,3047,17
2874500,28626,1
2874500,1831,2
2874500,28059,3
2874500,8027,1
2874500,3850,2
2874500,9567,1
2874500,1461,2
2874500,27446,1
2874500,993,1
2874500,8637,1
2874500,14580,3
2874500,24306,1
2874500,18805,1
2874500,4172,39
2874500,2319,1
2874500,11022,1
2874500,3032,1
2874500,16176,1
2874500,2257,9
2874500,2669,4
2874500,10532,1
2874500,21844,2
2874500,26722,2
2874500,22484,1
2874500,22489,1
2874500,14261,1
2874500,18084,1
2874500,14922,2
2874500,15584,1
2874500,9549,1
2874500,28124,1
2874500,1392,3
2874500,5848,1
2874500,19514,1
2874500,21110,2
2874500,16550,5
2874500,22552,1
2874500,28410,1
2874500,24886,1
2874500,7868,31
2874500,7706,1
2874500,15159,1
2874500,16396,2
2874500,28653,1
2874500,22094,13
2874500,16331,1
2874500,21336,1
2874500,18292,1
2874500,14161,1
2874500,12736,2
2874500,255,2
2874500,23793,1
2874500,29547,2
2874500,24590,2
2874500,6203,42
2874500,17331,1
2874500,14020,1
2874500,637,1
2874500,16103,1
2874500,2368,1
2874500,3720,1
2874500,17058,1
2874500,3723,2
2874500,10840,52
2874500,7560,1
2874500,26670,1
2874500,13888,11
2874500,27448,1
2874500,8662,1
2874500,12220,4
2874500,27135,1
2874500,20158,1
2874500,14796,1
2874500,17945,1
2874500,12052,1
2874500,21140,1
2874500,28370,19
2874500,26883,1
2874500,7323,10
2874500,1155,1
2874500,20386,1
2874500,143,1
2874500,17771,1
2874500,19095,1
2874500,20388,1
2874500,10176,1
2874500,12285,1
2874500,20668,1
2874500,21092,2
2874500,20579,2
2874500,13070,2
2874500,20300,2
2874500,16110,1
1531250,25260,10
1531250,2963,10
1531250,3719,13
1531250,2655,5
1531250,21869,4
1531250,4571,2
1531250,28992,8
1531250,22179,33
1531250,7456,1
1531250,1831,4
1531250,12674,1
1531250,7613,1
1531250,1155,5
1531250,21672,1
1531250,18361,3
1531250,5469,2
1531250,15359,1
1531250,2999,1
1531250,20207,6
1531250,28463,4
1531250,13554,1
1531250,2410,3
1531250,10247,23
1531250,2257,1
1531250,19416,1
1531250,23662,3
1531250,23676,1
1531250,599,1
1531250,10232,3
1531250,18075,5
1531250,9912,1
1531250,25372,2
1531250,12394,4
1531250,5310,1
1531250,527,1
1531250,9549,5
1531250,11280,1
1531250,4499,3
1531250,6820,1
1531250,21110,11
1531250,7026,16
1531250,3313,4
1531250,7868,1
1531250,1008,3
1531250,510,2
1531250,10866,1
1531250,3592,1
1531250,21946,1
1531250,18196,1
1531250,21337,3
1531250,5661,3
1531250,18292,1
1531250,2198,1
1531250,24087,6
1531250,12737,1
1531250,8943,2
1531250,10999,4
1531250,27514,2
1531250,4949,3
1531250,10329,2
1531250,24459,1
1531250,18758,8
1531250,14020,3
1531250,10404,4
1531250,18730,2
1531250,15159,3
1531250,24942,8
1531250,26523,10
1531250,22280,1
1531250,3720,2
1531250,20411,1
1531250,4078,26
1531250,24507,1
1531250,2891,1
1531250,24929,2
1531250,8662,1
1531250,7990,5
1531250,12220,1
1531250,11431,1
1531250,12346,1
1531250,22442,17
1531250,22359,1
1531250,24977,1
1531250,28687,1
1531250,27625,1
1531250,26516,1
1531250,21146,12
1531250,20548,1
1531250,25488,5
1531250,7208,1
1531250,11176,5
1531250,24060,1
1531250,15302,2
1531250,23338,14
1531250,12216,14
1531250,4595,1
1531250,12352,3
1531250,143,1
1531250,25676,1
1531250,27198,5
1531250,7105,3
1531250,20661,3
1531250,7827,3
1531250,6546,13
1531250,3228,1
1531250,949,3
1531250,1366,1
1531250,4775,1
1531250,22218,1
1531250,12168,1
12027000,2322,10
12027000,21865,10
12027000,24334,10
2103250,11196,2
2103250,17470,1
2103250,16609,1
2103250,13737,20
2103250,4571,1
2103250,6724,20
2103250,16564,3
2103250,4220,13
2103250,5077,2
2103250,3555,3
2103250,1831,43
2103250,16169,1
2103250,8719,1
2103250,6096,1
2103250,679,6
2103250,7080,1
2103250,8637,2
2103250,26114,1
2103250,24869,1
2103250,24541,2
2103250,25219,14
2103250,23563,1
2103250,17402,1
2103250,11670,2
2103250,18805,1
2103250,23781,1
2103250,11022,14
2103250,18967,1
2103250,28855,14
2103250,377,1
2103250,23779,1
2103250,10329,2
2103250,12078,2
2103250,20425,1
2103250,19974,1
2103250,5764,1
2103250,8689,2
2103250,18075,1
2103250,29095,1
2103250,5254,1
2103250,4078,3
2103250,14192,1
2103250,25372,3
2103250,12394,58
2103250,2669,1
2103250,6820,1
2103250,21110,1
2103250,617,2
2103250,23549,12
2103250,10176,1
2103250,12729,1
2103250,9486,1
2103250,21758,1
2103250,3151,1
2103250,13749,1
2103250,24447,1
2103250,22319,1
2103250,23143,1
2103250,3590,1
2103250,26860,1
2103250,21336,1
2103250,7856,2
2103250,15918,1
2103250,7096,1
2103250,27514,1
2103250,26665,1
2103250,28017,1
2103250,18730,1
2103250,23338,1
2103250,26523,2
2103250,22280,12
2103250,24341,16
2103250,12977,6
2103250,10240,1
2103250,25252,2
2103250,19829,1
2103250,20411,1
2103250,7567,22
2103250,5429,1
2103250,13592,22
2103250,18689,2
2103250,13450,1
2103250,6290,3
2103250,28065,2
2103250,22359,3
2103250,2739,1
2103250,5086,1
2103250,20015,1
2103250,8278,2
2103250,21315,1
2103250,5458,19
2103250,28370,1
2103250,16540,1
2103250,13265,1
2103250,28765,1
2103250,18630,1
2103250,12352,1
2103250,24601,1
2103250,14902,18
2103250,778,2
2103250,3627,4
2103250,3626,1
2103250,18024,1
2103250,7208,1
2103250,24325,17
2103250,7822,17
2103250,20661,19
2103250,18946,1
2103250,7465,1
5279750,1788,5
5279750,14956,29
5279750,21865,1
5279750,21862,1
5279750,22043,1
5279750,11196,1
5279750,4571,1
5279750,23748,3
5279750,14265,2
5279750,21160,1
5279750,14261,1
5279750,6080,1
5279750,7059,1
5279750,22,1
5279750,29465,4
5279750,24966,2
5279750,23584,1
5279750,23475,3
5279750,24194,4
5279750,15934,2
5279750,24054,1
5279750,21078,1
5279750,9829,1
5279750,17402,1
5279750,2999,2
5279750,24385,1
5279750,15192,7
5279750,3032,1
5279750,5856,1
5279750,28855,1
5279750,19891,2
5279750,15988,1
5279750,5848,4
5279750,17242,1
5279750,13853,2
5279750,21315,1
5279750,8446,1
5279750,14074,1
5279750,7975,1
5279750,8689,1
5279750,16096,1
5279750,10970,1
5279750,22077,1
5279750,28481,1
5279750,12159,2
5279750,21975,1
5279750,10872,1
5279750,911,1
5279750,2669,2
5279750,23662,1
5279750,19514,9
5279750,14942,3
5279750,1131,5
5279750,26546,1
5279750,15405,5
5279750,13430,2
5279750,27257,2
5279750,14525,7
5279750,27199,5
5279750,27396,1
5279750,27509,1
5279750,22313,6
5279750,15831,1
5279750,1533,2
5279750,2374,3
5279750,17327,3
5279750,2929,2
5279750,1222,2
5279750,17438,1
5279750,22547,1
5279750,9030,1
5279750,29099,1
5279750,16722,4
5279750,28885,1
5279750,25989,1
5279750,27052,1
5279750,26665,1
5279750,20338,2
5279750,2368,128
5279750,21838,3
5279750,5863,1
5279750,569,2
5279750,10151,7
5279750,18730,1
5279750,7297,2
5279750,23338,1
5279750,14780,4
5279750,4775,4
5279750,24341,1
5279750,6880,28
5279750,26288,3
5279750,15018,2
5279750,12977,2
5279750,20411,1
5279750,10014,2
5279750,13592,3
5279750,4172,1
5279750,5185,1
5279750,27117,4
5279750,23928,3
5279750,12220,1
5279750,28065,3
5279750,28675,5
5279750,5814,3
5279750,20800,1
5279750,9340,2
5279750,21787,1
5279750,554,1
5279750,5529,2
5279750,5640,1
5279750,26716,1
5279750,15065,2
5279750,28164,1
5279750,12758,2
5279750,13265,1
5279750,3091,1
5279750,20386,86
5279750,207,1
5279750,17372,1
5279750,21796,1
5279750,12285,1
5279750,5736,1
5279750,4795,5
5279750,25366,1
5279750,25570,1
5279750,29472,2
5279750,3228,24
5279750,949,1
5279750,7061,1
5279750,26464,8
5279750,25488,2
1812000,11196,94
1812000,21628,8
1812000,23999,1
1812000,26722,1
1812000,27625,1
1812000,19814,15
1812000,6290,1
1812000,20579,1
1812000,4691,1
1812000,23793,6
1812000,11263,1
1812000,11605,1
1812000,29077,7
1812000,14294,1
1812000,18630,1
1812000,2669,1
1812000,15639,4
1812000,14020,1
1812000,17446,2
1812000,16406,15
1812000,28410,3
1812000,7105,20
1812000,12977,4
1812000,20470,1
1812000,11080,1
1812000,7868,20
1812000,3228,6
1812000,27508,1
1812000,13749,1
1812000,23143,4
1812000,6199,2
5828250,21865,1
5828250,28694,1
5828250,2963,2
5828250,6988,5
5828250,599,7
5828250,9031,13
5828250,20902,1
5828250,16376,1
5828250,16540,1
5828250,24087,1
5828250,4808,14
5828250,7613,2
5828250,24590,1
5828250,17331,1
5828250,21919,1
5828250,10404,1
5828250,6880,1
5828250,19828,2
5828250,27446,1
5828250,6656,2
5828250,7990,1
5828250,1008,3
5828250,510,3
6233750,4329,1
6233750,10678,10
6233750,3776,10
6233750,2963,1
6233750,16768,1
6233750,3719,1
6233750,21865,1
6233750,7856,1
6233750,21372,1
6233750,16564,1
6233750,15661,1
6233750,16540,1
6233750,4220,52
6233750,5131,2
6233750,17431,5
6233750,18950,2
6233750,21146,14
6233750,3458,20
6233750,1962,1
6233750,7248,1
6233750,10584,23
6233750,15584,1
6233750,24869,2
6233750,3051,10
6233750,26619,14
6233750,23214,4
6233750,18180,50
6233750,15138,1
6233750,16420,1
6233750,10014,11
6233750,4078,1
6233750,2891,1
6233750,13450,1
6233750,10948,10
6233750,7409,1
6233750,11864,1
11761750,26576,1
11761750,22113,1
11761750,14226,5
11761750,13799,1
11761750,554,26
11761750,12489,3
11761750,2436,1
11761750,23928,1
11761750,11524,13
11761750,23407,2
11761750,12055,3
11761750,8278,2
11761750,18353,1
11761750,1831,2
11761750,3382,1
11761750,13998,1
11761750,20411,1
11761750,19421,1
11761750,13020,1
11761750,7692,1
11761750,9549,2
11761750,282,1
11761750,11857,1
11761750,21110,1
11761750,3913,15
11761750,15584,1
11761750,20388,1
11761750,20846,7
11761750,4775,1
11761750,22043,5
11761750,3406,7
11761750,11080,1
11761750,14580,1
11761750,3723,1
11761750,7706,1
11761750,17958,2
11761750,26619,3
11761750,15315,1
11761750,11790,1
11761750,5086,6
11761750,13450,1
11761750,28117,1
11761750,28975,14
11761750,20979,1
6205000,27446,2
6205000,17214,5
6205000,4731,1
6205000,8628,1
6205000,22633,1
6205000,13084,1
6205000,1962,2
6205000,11682,1
6205000,17153,5
6205000,27470,12
6205000,9195,4
6205000,11963,1
6205000,9948,4
6205000,1461,5
6205000,10908,2
9069000,9479,1
9069000,11196,1
9069000,21869,1
9069000,13737,1
9069000,4571,4
9069000,26378,1
9069000,14261,4
9069000,6080,2
9069000,679,5
9069000,15935,1
9069000,15934,2
9069000,1493,1
9069000,17405,13
9069000,14065,3
9069000,9829,1
9069000,14580,4
9069000,6096,1
9069000,5306,1
9069000,2257,16
9069000,13853,1
9069000,1080,4
9069000,10329,2
9069000,8603,1
9069000,28391,12
9069000,26722,1
9069000,21067,1
9069000,8327,4
9069000,8689,15
9069000,3677,12
9069000,28230,4
9069000,25193,1
9069000,5310,9
9069000,20595,2
9069000,24471,5
9069000,18353,1
9069000,911,1
9069000,23662,2
9069000,21110,18
9069000,19217,11
9069000,11080,6
9069000,7868,15
9069000,26754,2
9069000,5403,1
9069000,26614,1
9069000,27509,3
9069000,14930,1
9069000,647,1
9069000,22319,1
9069000,11456,15
9069000,21092,1
9069000,22732,1
9069000,29095,3
9069000,12737,1
9069000,27514,1
9069000,13779,1
9069000,4949,6
9069000,28017,181
9069000,5863,2
9069000,18730,1
9069000,17446,20
9069000,6805,1
9069000,9620,16
9069000,22126,2
9069000,20411,1
9069000,7560,1
9069000,5185,5
9069000,24015,5
9069000,6290,1
9069000,11864,13
9069000,12220,4
9069000,19937,27
9069000,155,5
9069000,12052,2
9069000,239,1
9069000,20297,1
9069000,22393,71
9069000,13067,2
9069000,11176,9
9069000,15302,12
9069000,24534,14
9069000,24869,2
9069000,201,1
9069000,3627,4
9069000,18024,1
9069000,7105,1
9069000,489,2
9069000,7827,2
9069000,7542,2
9069000,11396,4
9069000,3228,2
9069000,11790,4
9069000,10949,1
9069000,24541,2
2797750,201,1
2797750,251,2
2797750,8689,4
2797750,143,1
2797750,28270,38
2797750,6968,1
2797750,11687,3
2797750,11790,5
2797750,24616,2
2797750,3658,12
2797750,24015,1
2797750,20595,10
2797750,8533,3
9794000,14626,1
9794000,14182,1
9794000,9301,12
9794000,642,20
9794000,10368,10
9794000,17835,2
9794000,24886,9
6266000,15584,8
6266000,21787,1
6266000,4939,10
6266000,23774,10
6266000,7150,1
6266000,6290,1
6266000,12220,1
6266000,18292,13
6266000,8689,2
6266000,14580,2
6266000,22749,2
5059000,19102,17
5059000,21838,2
5059000,4366,7
5059000,16668,22
5059000,23662,2
5059000,17783,2
5059000,12512,1
5059000,17214,1
5059000,9195,43
5059000,22327,3
5059000,24869,1
5059000,2945,1
5059000,934,1
5059000,8856,4
5059000,25424,1
5059000,3723,1
1904750,26860,2
1904750,21110,1
1904750,4648,1
1904750,23928,28
1904750,22484,9
1904750,2762,2
1904750,9138,17
1904750,7071,3
1904750,14120,1
1904750,26546,1
1904750,12220,2
1904750,13084,1
1904750,8530,1
1904750,27314,13
1904750,2945,1
1904750,14065,2
2626250,20206,10
2626250,26618,1
2626250,11176,3
2626250,15159,1
2626250,5598,7
2626250,4510,3
2626250,19394,1
2626250,16077,2
2626250,27458,2
2626250,2655,3
2626250,25193,16
2626250,25249,2
2626250,13020,1
2626250,19890,1
2626250,28357,1
2626250,28230,5
2626250,2826,4
2626250,6918,2
2626250,1415,1
2626250,7868,5
9685000,13607,1
9685000,17032,17
9685000,5403,17
9685000,17945,2
9685000,3252,1
9685000,18843,1
9685000,5087,4
9685000,13450,1
9685000,11605,9
9685000,3185,12
9685000,24471,1
9685000,26728,1
9685000,9072,1
9685000,13226,1
9685000,21338,1
9685000,934,1
11225500,15534,1
11225500,8628,26
11225500,14119,10
11225500,2655,20
11225500,3958,1
11225500,23342,18
11225500,3534,1
11225500,19974,7
11225500,20297,1
11225500,2826,3
11225500,25372,16
11225500,15661,1
11225500,25424,4
11225500,9220,2
11225500,1831,12
11225500,25960,13
11225500,28357,2
11225500,23241,3
11225500,13020,50
11225500,19668,1
11225500,24869,23
11225500,7552,10
11225500,934,1
11225500,569,1
11225500,21110,30
11225500,8375,1
11225500,15159,1
11225500,10726,1
11225500,20388,3
11225500,3740,12
11225500,29203,2
11225500,16463,14
11225500,7059,1
11225500,10176,25
11225500,27638,1
11225500,3720,1
11225500,6171,1
11225500,7706,3
11225500,4731,72
11225500,4078,2
11225500,4172,1
11225500,5598,7
11225500,20127,1
4370750,17024,4
4370750,20154,1
4370750,2610,3
4370750,10329,1
4370750,2655,6
4370750,27437,1
4370750,4762,1
4370750,7856,2
4370750,23628,14
4370750,2826,1
4370750,251,1
4370750,25372,1
4370750,25424,1
4370750,7456,2
4370750,6431,1
4370750,21815,1
4370750,20831,1
4370750,14294,1
4370750,15584,2
4370750,21975,2
4370750,3723,5
4370750,18912,2
4370750,15638,12
4370750,21110,3
4370750,15716,4
4370750,21911,1
4370750,16653,1
4370750,29203,1
4370750,16343,13
4370750,27155,1
4370750,28824,1
4370750,17058,5
4370750,7868,1
4370750,6398,1
4370750,4078,14
4370750,11679,2
4370750,27448,1
4370750,24088,3
4370750,5799,1
4370750,647,1
4370750,27092,1
4370750,1666,415
4370750,27791,3
4370750,6199,1
4370750,13494,1
8523250,14226,1
8523250,20425,1
8523250,20297,1
8523250,22405,1
8523250,14074,1
8523250,22393,2
8523250,8689,1
8523250,23304,1
8523250,251,1
8523250,25169,1
8523250,1731,13
8523250,4949,1
8523250,19643,1
8523250,5845,1
8523250,14292,1
8523250,4491,1
8523250,16110,2
8523250,911,1
8523250,18730,1
8523250,15934,11
8523250,8637,1
8523250,18544,2
8523250,21672,4
8523250,3627,1
8523250,25090,1
8523250,25500,11
8523250,7105,1
8523250,12977,1
8523250,11080,1
8523250,7827,12
8523250,21336,7
8523250,13592,4
8523250,5712,1
8523250,3032,2
8523250,476,1
8523250,9881,1
8523250,2257,1
8523250,12329,1
8523250,28616,2
847750,15534,1
847750,21787,4
847750,23656,2
847750,13518,1
847750,2655,1
847750,10232,1
847750,18296,1
847750,25500,1
847750,4578,1
847750,5640,1
847750,8327,1
847750,23304,5
847750,21684,16
847750,9848,5
847750,28169,22
847750,25770,8
847750,28149,1
847750,1752,7
847750,19891,4
847750,21838,5
847750,21110,1
847750,18990,1
847750,21659,2
847750,20585,1
847750,18024,13
847750,15138,1
847750,12728,11
847750,13682,1
847750,11080,2
847750,18946,1
847750,27406,3
847750,9802,1
847750,8662,1
847750,21094,1
847750,13390,6
847750,12220,4
847750,6193,1
9244000,23779,1
9244000,1080,1
9244000,25415,1
9244000,12489,1
9244000,23482,2
9244000,2739,1
9244000,11524,1
9244000,22317,2
9244000,6147,2
9244000,29099,2
9244000,3536,10
9244000,16722,1
9244000,8689,2
9244000,13442,17
9244000,8943,1
9244000,28453,2
9244000,14415,1
9244000,13394,1
9244000,24841,1
9244000,14227,27
9244000,11682,1
9244000,9894,2
9244000,9972,2
9244000,26114,1
9244000,2367,13
9244000,7989,1
9244000,7737,1
9244000,5863,1
9244000,201,2
9244000,16519,4
9244000,21110,3
9244000,22094,1
9244000,22577,3
9244000,10702,1
9244000,16836,2
9244000,18024,1
9244000,22749,4
9244000,7105,4
9244000,6672,1
9244000,17393,18
9244000,9620,3
9244000,9486,10
9244000,7868,485
9244000,11670,1
9244000,18805,2
9244000,27501,3
9244000,5403,8
9244000,28985,1
9244000,20300,1
9244000,13450,2
9244000,22889,7
9244000,8816,1
9244000,24541,1
9244000,11612,1
9244000,16177,12
9244000,19632,1
9244000,26121,1
9244000,7654,1
9244000,1003,1
9244000,13471,19
8102000,768,21
8102000,28230,2
8102000,18990,1
8102000,7297,1
8102000,10893,1
8102000,4510,1
8102000,21110,16
8102000,18213,5
8102000,26614,3
8102000,23549,1
8102000,29099,1
8102000,19671,1
8102000,7552,1
8102000,1461,1
8102000,12394,1
8102000,2683,7
1792000,25260,1
1792000,23207,1
1792000,23448,2
1792000,28504,1
1792000,6080,3
1792000,22,1
1792000,14292,1
1792000,16463,2
1792000,24194,3
1792000,15934,1
1792000,8637,1
1792000,21672,2
1792000,9709,1
1792000,4238,1
1792000,2899,2
1792000,19949,1
1792000,28631,1
1792000,24385,2
1792000,6466,1
1792000,28347,2
1792000,8978,1
1792000,13390,30
1792000,5912,1
1792000,17024,3
1792000,8038,2
1792000,5157,2
1792000,21067,1
1792000,16540,22
1792000,9301,12
1792000,9912,1
1792000,17582,1
1792000,23878,1
1792000,2173,2
1792000,28481,8
1792000,19574,1
1792000,24471,3
1792000,10872,3
1792000,16140,1
1792000,19514,1
1792000,14942,1
1792000,26699,1
1792000,3740,2
1792000,3151,2
1792000,11080,2
1792000,7868,1
1792000,20184,1
1792000,21758,3
1792000,5814,2
1792000,15233,1
1792000,20585,2
1792000,2929,1
1792000,4262,1
1792000,2610,2
1792000,20630,15
1792000,23656,1
1792000,17438,1
1792000,21121,1
1792000,574,2
1792000,29099,6
1792000,8296,1
1792000,25424,2
1792000,6767,1
1792000,28924,6
1792000,9563,1
1792000,6203,105
1792000,504,1
1792000,16009,1
1792000,13962,1
1792000,637,3
1792000,23338,13
1792000,14969,2
1792000,15018,1
1792000,15019,1
1792000,17446,1
1792000,17959,1
1792000,5429,3
1792000,7089,1
1792000,23928,1
1792000,15498,1
1792000,882,1
1792000,743,1
1792000,20154,18
1792000,14976,1
1792000,16500,5
1792000,26298,1
1792000,4762,2
1792000,20015,1
1792000,25488,3
1792000,11176,10
1792000,6104,2
1792000,12586,3
1792000,24869,1
1792000,23214,18
1792000,14482,1
1792000,21975,1
1792000,5285,3
1792000,10176,2
1792000,7297,1
1792000,29265,1
1792000,21092,1
1792000,4795,1
1792000,8792,1
1792000,23623,24
1792000,13070,3
1792000,29203,3
1792000,11793,1
1792000,7061,1
1792000,8856,1
1792000,1681,1
1792000,16110,1
1792000,6331,1
1792000,11969,2
1792000,20979,15
8145500,4731,1
8145500,24392,1
8145500,24196,1
8145500,23669,1
8145500,4949,1
8145500,21883,20
8145500,26523,1
8145500,18124,10
6412750,22094,2
6412750,5014,12
6412750,25381,1
6412750,2963,1
6412750,23676,9
6412750,19475,1
6412750,3719,19
6412750,11052,4
6412750,17060,18
6412750,9671,1
6412750,11328,1
6412750,251,1
6412750,7179,1
6412750,26871,2
6412750,22484,1
6412750,16302,1
6412750,7208,13
6412750,22736,1
6412750,28621,1
6412750,1962,1
6412750,25820,2
6412750,19095,3
6412750,12352,5
6412750,18912,2
6412750,27168,1
6412750,3665,1
6412750,15639,1
6412750,14020,1
6412750,23214,2
6412750,679,1
6412750,637,3
6412750,9525,1
6412750,23019,2
6412750,15138,1
6412750,13354,1
6412750,6880,3
6412750,15019,11
6412750,11080,2
6412750,14580,17
6412750,11670,1
6412750,27111,1
6412750,20207,1
6412750,4731,1
6412750,29203,1
6412750,12666,13
6412750,22727,2
6412750,26722,3
6412750,13450,1
6412750,18967,1
6412750,28626,1
6412750,11849,2
6412750,11963,1
6412750,22319,7
6412750,25086,1
6412750,21092,4
9076750,6820,1
9076750,14119,11
9076750,13737,1
9076750,17748,13
9076750,14451,1
9076750,20297,1
9076750,2826,21
9076750,18075,1
9076750,6621,1
9076750,12674,1
9076750,12754,1
9076750,19668,1
9076750,10480,1
9076750,7552,3
9076750,528,4
9076750,25372,24
9076750,3665,17
9076750,16463,1
9076750,16754,1
9076750,24196,1
9076750,15159,4
9076750,12285,1
9076750,22947,2
9076750,6734,1
9076750,8269,1
9076750,18281,4
9076750,3720,5
9076750,4731,63
9076750,4078,2
9076750,5712,14
9076750,14930,2
9076750,18575,11
9076750,20979,1
9076750,28221,1
9076750,1415,1
9076750,5799,6
11352000,21844,1
11352000,19973,1
11352000,29099,2
11352000,6876,2
11352000,11328,1
11352000,8689,1
11352000,18990,1
11352000,14261,2
11352000,18353,1
11352000,7096,13
11352000,11176,1
11352000,21400,1
11352000,23103,1
11352000,18730,2
11352000,12352,2
11352000,7868,2
11352000,14020,1
11352000,15672,1
11352000,11080,3
11352000,23793,1
11352000,23928,3
11352000,15832,1
1782250,15602,1
1782250,155,65
1782250,10329,3
1782250,17550,1
1782250,19973,1
1782250,11543,1
1782250,15478,1
1782250,21533,2
1782250,14242,3
1782250,13450,1
1782250,7038,1
1782250,8327,2
1782250,251,2
1782250,18131,1
1782250,2568,17
1782250,4281,1
1782250,14415,16
1782250,24534,1
1782250,22889,1
1782250,5845,15
1782250,18002,5
1782250,21110,15
1782250,21657,1
1782250,14788,18
1782250,8637,1
1782250,29265,1
1782250,12285,1
1782250,18024,26
1782250,22749,1
1782250,1591,1
1782250,25570,1
1782250,7048,3
1782250,15799,1
1782250,11670,2
1782250,21336,2
1782250,12243,1
1782250,26736,3
1782250,4644,2
1782250,16939,1
1782250,12143,16
1782250,4958,1
1782250,24460,17
1782250,2257,1
1782250,20803,2
11782250,7127,20
11782250,17748,1
11782250,18002,12
11782250,13749,1
4852500,2929,4
4852500,27955,1
4852500,27401,1
4852500,1222,1
4852500,3775,3
4852500,1080,1
4852500,10329,1
4852500,20449,1
4852500,2452,1
4852500,27060,1
4852500,9030,1
4852500,26728,2
4852500,21067,1
4852500,6148,1
4852500,14261,2
4852500,11665,20
4852500,11080,9
4852500,16500,28
4852500,14415,1
4852500,19574,1
4852500,27458,1
4852500,3362,1
4852500,22400,1
4852500,9563,3
4852500,2367,1
4852500,27149,1
4852500,911,127
4852500,5848,10
4852500,22027,1
4852500,10151,16
4852500,17446,1
4852500,21659,1
4852500,14902,1
4852500,18180,1
4852500,1493,1
4852500,1591,2
4852500,25687,1
4852500,26288,55
4852500,24519,2
4852500,2971,1
4852500,7868,1
4852500,3390,1
4852500,13592,1
4852500,18946,1
4852500,19381,1
4852500,23782,1
4852500,11029,1
4852500,62,1
4852500,15832,2
4852500,28899,2
4852500,24541,57
4852500,647,1
4852500,7542,18
4852500,2683,1
4852500,11776,2
1074500,27446,2
1074500,24178,2
1074500,679,2
1074500,16602,20
1074500,13672,1
1074500,2128,2
1074500,4510,1
1074500,14182,1
1074500,14261,4
1074500,22556,2
1074500,4571,5
1074500,1507,1
1074500,15584,2
1074500,9567,48
1074500,12606,10
1074500,20549,1
1074500,10908,5
1074500,5074,2
1074500,7868,1
5320000,14451,1
5320000,11196,7
5320000,14119,1
5320000,24977,3
5320000,21121,1
5320000,4452,7
5320000,1481,3
5320000,14240,1
5320000,2826,1
5320000,8689,1
5320000,6167,14
5320000,9912,1
5320000,4078,1
5320000,23338,1
5320000,8826,1
5320000,22836,1
5320000,911,1
5320000,2683,12
5320000,25005,2
5320000,18730,1
5320000,18611,1
5320000,18544,1
5320000,20388,8
5320000,29203,1
5320000,14319,2
5320000,25212,1
5320000,27961,1
5320000,7868,3
5320000,27257,1
5320000,3228,31
5320000,10847,1
5320000,13749,1
5320000,27791,1
5320000,7354,2
11874000,13793,3
11874000,14226,1
11874000,599,1
11874000,2436,1
11874000,2655,1
11874000,20747,1
11874000,27625,11
11874000,2826,2
11874000,4220,35
11874000,22393,2
11874000,7096,1
11874000,21548,7
11874000,24087,3
11874000,4510,16
11874000,18741,3
11874000,1507,1
11874000,26270,3
11874000,17606,1
11874000,14294,1
11874000,18167,7
11874000,14020,1
11874000,16672,2
11874000,16550,14
11874000,13844,31
11874000,24196,1
11874000,6828,2
11874000,14661,3
11874000,22556,3
11874000,19668,17
11874000,18180,26
11874000,3740,1
11874000,29203,22
11874000,3151,2
11874000,13354,11
11874000,21110,1
11874000,10014,13
11874000,1282,14
11874000,11679,53
11874000,5086,6
11874000,4059,1
11874000,20386,1
11874000,12220,115
7218000,17470,1
7218000,21869,1
7218000,11543,3
7218000,6951,25
7218000,21372,1
7218000,22179,2
7218000,14261,3
7218000,19421,16
7218000,12674,1
7218000,13240,1
7218000,22393,1
7218000,12271,1
7218000,4338,1
7218000,15934,3
7218000,23071,1
7218000,18630,13
7218000,17153,2
7218000,24541,1
7218000,6158,1
7218000,17647,4
7218000,14580,2
7218000,528,2
7218000,20048,1
7218000,24669,15
7218000,17087,1
7218000,11679,2
7218000,2257,5
7218000,23284,1
7218000,15859,48
7218000,23779,2
7218000,15741,1
7218000,3774,1
7218000,14119,1
7218000,11201,77
7218000,12717,1
7218000,27060,1
7218000,20297,1
7218000,2826,1
7218000,11888,1
7218000,22421,1
7218000,14695,2
7218000,9912,1
7218000,28230,1
7218000,5254,1
7218000,5310,1
7218000,11605,1
7218000,5845,1
7218000,15584,21
7218000,22556,7
7218000,911,1
7218000,11767,1
7218000,23662,7
7218000,19514,1
7218000,10702,17
7218000,17606,1
7218000,7624,1
7218000,3151,1
7218000,12728,2
7218000,7868,1
7218000,26754,4
7218000,9392,2
7218000,17732,10
7218000,20823,2
7218000,19772,1
7218000,18741,2
7218000,22319,2
7218000,27791,4
7218000,489,1
7218000,2610,5
7218000,9242,1
7218000,23407,1
7218000,178,2
7218000,11225,2
7218000,7096,15
7218000,26619,10
7218000,23793,1
7218000,29547,3
7218000,1731,3
7218000,21936,39
7218000,11624,1
7218000,14020,1
7218000,18730,1
7218000,2421,15
7218000,25651,1
