4256500	27256
317500	14067
317500	17851
3257000	25465
591750	9953
10018000	19562
10018000	11176
10845500	18075
5994250	15655
5994250	25679
382250	993
382250	20158
382250	22280
2557000	13020
11631250	15065
4087750	23475
4087750	23662
805750	7070
805750	3723
7483500	1546
7322250	16225
7322250	5957
10696000	3458
4256500	6339
4256500	12036
4256500	7631
4256500	28135
2476250	9397
2476250	4694
317500	12068
317500	5048
591750	15405
2676250	5267
2676250	16112
2676250	25770
6768000	18491
11022500	15019
5745000	29416
5745000	18730
7568250	11670
9586500	10795
10119250	22393
10119250	12352
10119250	21336
10119250	2367
10119250	10282
4087750	10188
4087750	14261
5910250	23448
10840750	12285
4073250	12792
7322250	6706
6634500	9454
6634500	16174
4256500	5267
5082750	20180
5082750	5912
5994250	28909
382250	25586
382250	19974
5745000	20800
5745000	19962
5911250	12352
5082500	13135
5082500	3720
64000	6805
64000	11670
805750	12964
10264750	5613
10264750	18689
2756000	15019
6634500	22720
6634500	120
6634500	688
10477000	25212
8666500	11790
39750	19142
39750	5403
8997500	10726
11032250	24986
11032250	2963
5994250	19535
382250	21783
3892750	13020
10119250	20425
10119250	22330
10119250	239
3799500	6539
10840750	3678
7483500	17214
7483500	25424
7483500	18024
8666500	6815
8666500	4794
8666500	27467
8666500	1644
8666500	13559
8666500	4939
8666500	5267
10927500	12610
10018000	4750
10257500	7577
5994250	7105
9202750	8622
8172250	6290
11646500	26493
5608250	14227
5915250	28453
7483500	24196
7322250	14931
7322250	21400
7322250	16136
8666500	24601
8666500	24015
10927500	27191
10927500	27785
3257000	15534
3257000	13007
7345250	23656
7345250	2513
11032250	19928
5994250	20884
5994250	29077
6603750	12352
5745000	2669
5745000	13588
5911250	7868
5911250	24825
11772000	1966
64000	21865
5910250	11196
5910250	6621
5910250	18864
5910250	11528
9973000	10970
9973000	5429
10264750	7552
5915250	1420
5915250	3275
5915250	4324
3661500	13853
7483500	18864
7322250	11176
7345250	11201
7345250	21565
1148000	14266
7286500	19328
11032250	6770
1934750	22889
1934750	8538
1934750	17620
3892750	22204
2557000	17167
8172250	20338
10119250	22380
6015000	16607
805750	14580
805750	18805
805750	7473
805750	16033
805750	3254
805750	6051
805750	21672
805750	12888
10840750	12914
10840750	9242
10840750	23202
7893250	21672
5987000	17978
10979500	25372
7322250	19475
7322250	2891
7322250	12173
7322250	9486
7322250	2367
9438000	20007
1855750	743
1855750	11225
1855750	12762
1855750	7868
317500	23214
317500	21121
317500	20509
1148000	1831
8248750	22769
10799000	13240
10119250	4452
10119250	25260
5082500	7560
5082500	15159
64000	25856
64000	6341
64000	554
64000	12283
64000	18895
64000	27514
64000	2869
5910250	937
6015000	12914
6015000	24323
6015000	2570
7893250	8327
7893250	2967
7893250	24341
7893250	2526
7893250	2347
2756000	16301
2756000	12285
2756000	21485
7483500	3329
7483500	8965
7322250	12287
7322250	4949
7322250	25792
3215500	19029
3215500	13878
3215500	8327
3215500	1903
3215500	4543
3215500	4691
3215500	10914
1855750	6434
2476250	18516
2476250	27128
2476250	21950
2476250	23202
317500	13971
317500	7868
317500	16836
317500	20444
8248750	13783
1934750	25389
1934750	3555
1934750	29032
1934750	7822
1934750	25193
1934750	16296
1934750	23881
4447000	12627
11022500	21092
5082500	768
6015000	16124
6015000	24170
11646500	26973
805750	19279
805750	4535
7893250	11604
7893250	21110
2756000	9053
7483500	6461
7483500	26585
1499750	1831
7322250	25500
1855750	2176
5735000	7266
8666500	5469
8666500	15672
2476250	28770
3257000	6827
3257000	18379
3257000	25570
3257000	5807
3257000	1384
6523250	28411
6523250	15618
6523250	16540
6523250	18290
6523250	18962
5082750	23143
10018000	11080
8248750	12394
10185750	18267
10185750	8304
10185750	911
1934750	14339
1934750	1547
4447000	11528
6015000	5197
10840750	2999
10840750	785
7893250	13554
7893250	4845
7893250	22106
7893250	28410
7893250	10928
7893250	11080
7893250	21283
2756000	4411
9463750	9301
9463750	3677
7483500	27052
7483500	23007
6250250	16564
7322250	10240
7322250	11679
7322250	11983
9438000	14319
10057000	3101
10057000	25420
10057000	2605
3257000	18541
5082750	11080
10018000	18805
1148000	12132
2148250	1972
5745000	9486
5745000	20579
11772000	5094
8792750	15534
8792750	5598
5287000	3799
5287000	5696
5287000	18774
5287000	17478
5287000	23116
5287000	8479
5287000	4735
5287000	21771
5287000	12705
5287000	18196
5287000	26254
6015000	12490
10840750	20457
10840750	2895
10840750	11831
10840750	25758
10840750	28596
10840750	13672
10840750	27791
7893250	18075
2756000	527
5539250	25207
7483500	23587
7483500	24638
5082750	4795
10018000	26788
10018000	2593
10018000	11196
10018000	16406
5994250	22958
5994250	12173
5994250	26459
5994250	24593
5994250	3555
5994250	18180
1934750	11176
11772000	28412
8792750	15661
3799500	1721
9973000	24471
805750	10962
9044750	22864
10840750	6118
2756000	25854
2756000	6771
2756000	24953
2756000	21329
7483500	8380
8622000	27572
8622000	11125
4256500	4694
4256500	24898
11032250	17577
11032250	28411
8248750	8628
5438000	4580
7060500	23214
5911250	22489
805750	28924
5608250	11857
2756000	3409
2756000	21092
2756000	23071
2756000	8966
2756000	15320
2756000	18501
7483500	11857
5121750	15138
5121750	17577
5121750	679
5735000	19632
8622000	11638
8622000	19829
317500	6980
5082750	24503
10018000	5506
10018000	13779
1074500	13374
1074500	4510
382250	7868
382250	21110
7060500	29010
11022500	13450
11022500	28653
11022500	7179
11022500	23025
5911250	21632
3799500	8739
5287000	15761
5608250	13070
1499750	5213
1499750	739
1499750	20127
6634500	398
8622000	15935
6977000	12964
591750	26722
591750	28769
6523250	8901
6523250	17926
6523250	27446
2676250	6379
2676250	19365
2676250	11025
2676250	23706
2676250	1428
2676250	2388
2676250	4739
7345250	26894
8997500	8234
980000	12762
980000	1739
980000	20180
1934750	12528
8848250	10329
382250	15761
4447000	20334
4447000	4078
4447000	11748
4447000	28370
747500	5210
5911250	9620
8049000	27544
11737250	14496
10119250	27939
10119250	1245
64000	20565
64000	2455
8792750	25883
8792750	28163
9044750	2945
10840750	9472
2756000	13773
2756000	13661
3661500	16485
5987000	26034
3288750	6665
3288750	17181
1855750	9651
317500	5799
317500	18736
317500	16918
317500	23287
317500	19061
2676250	14535
2676250	1133
5082750	17280
5082750	6740
1074500	7262
1074500	22556
1074500	20565
1074500	8241
1074500	20549
980000	29099
4447000	17647
7060500	18982
64000	12132
64000	679
64000	23160
64000	19631
9973000	15158
9973000	28117
10840750	1453
7893250	2945
7893250	6398
7893250	9209
7483500	24964
5121750	16624
5121750	3553
11397250	27537
11397250	23541
8622000	8702
4256500	29473
4256500	12588
4256500	15672
8666500	4694
317500	16292
317500	7976
317500	6877
8997500	3377
6867750	24788
980000	5962
980000	3228
11923000	29381
11923000	14580
11923000	11670
8248750	14119
8248750	13020
8248750	29203
9202750	23134
9202750	20444
9202750	335
9202750	13325
2148250	6868
5745000	21838
5745000	21121
4087750	24964
4087750	19014
805750	22330
10840750	23662
10840750	28355
6354500	25605
7893250	10694
7893250	9745
7893250	28992
7893250	2319
7893250	27168
2756000	26114
2756000	7728
7483500	28727
5121750	5429
5121750	251
8622000	9291
10546500	5955
10546500	22184
11687000	27400
2476250	10097
2476250	11461
317500	11194
317500	19938
317500	22029
2676250	15446
5082750	21919
8997500	9656
6867750	27092
6867750	14020
2148250	21110
5745000	2103
4087750	13793
4087750	27906
9973000	23475
9973000	2375
9973000	7624
10642000	8257
10840750	18024
10840750	17330
10816000	20747
7893250	24385
5987000	25596
7483500	29446
7483500	21377
7322250	11977
5735000	23487
5735000	12168
5735000	16975
10546500	28508
2676250	17691
2676250	15527
2676250	740
2676250	1644
2676250	14574
2676250	14407
2676250	4970
2676250	13557
5082750	21796
10018000	5429
980000	8724
980000	6868
10185750	8805
1934750	1788
1934750	14209
1934750	11080
1934750	27446
7060500	1698
7060500	13603
7060500	20208
7060500	760
7060500	5285
11022500	3755
11022500	23515
11141500	2945
11141500	23475
11141500	21657
11772000	13464
11772000	24015
11772000	13779
11772000	17393
5082500	10810
5082500	5416
5082500	14020
8792750	12606
8792750	25535
8792750	14416
8792750	22131
4087750	17676
805750	17661
805750	18024
10840750	6672
10840750	20728
154750	15309
1206500	5962
5735000	8566
5735000	19893
8622000	10810
8622000	14976
4256500	23515
39750	4896
39750	27817
7345250	12040
8848250	6118
8848250	8187
1047000	21110
4447000	14482
4447000	4515
2148250	12606
2148250	22894
2148250	3273
2148250	12160
7060500	22136
4097500	5190
4097500	20655
11772000	24898
11772000	3697
11772000	39
11772000	15761
12015250	11080
12015250	14806
12015250	23604
64000	22218
64000	9912
4087750	21672
9973000	6828
9973000	25260
805750	28465
9044750	16808
2756000	10115
3661500	7312
5987000	9120
5987000	9390
5987000	2524
7483500	18196
154750	15672
154750	1260
154750	11196
154750	8943
5121750	19113
1530250	14120
10715500	6820
